Nombre,Eje,Angulo,Joint0,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8,Joint9,Joint10,Joint11,Joint12,Joint13,Joint14,Joint15,ts0,ts1,ts2,ts3,ts4,ts5,ts6,ts7,ts8,ts9,ts10,ts11,ts12,ts13,ts14,ts15,ts16,ts17,ts18,ts19,ts20,ts21,ts22,ts23,ts24,ts25,ts26,ts27,ts28,ts29,ts30,ts31,ts32,ts33,ts34,ts35,ts36,ts37,ts38,ts39,ts40,ts41,ts42,ts43,ts44,ts45,ts46,ts47,ts48,ts49,ts50,ts51,ts52,ts53,ts54,ts55,ts56,ts57,ts58,ts59,ts60,ts61,ts62,ts63,ts64,ts65,ts66,ts67,ts68,ts69,ts70,ts71,ts72,ts73,ts74,ts75,ts76,ts77,ts78,ts79,ts80,ts81,ts82,ts83,etiqueta
Botella03,z,0,-0.0009146326422919342, 0.662164203913294, 0.7533690937703802, 0.6001968031157119, 0.06601366196354373, 0.6946747102300549, 0.7334781750764678, 0.6132615821319513, 0.21330996017837417, 0.9773362517738702, 1.1256863342616328, 0.8023679814535404, 1.339841402275482, 0.35275885699877174, 0.009881090049922919, 0.23996501559253006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella03,z,0,-0.0033892637957894244, 0.7025302526970811, 0.8390795699144242, 0.6266053353038588, 0.06822180971219918, 0.700268559758203, 0.7320505149356269, 0.6279800153418346, 0.15121002192157512, 0.7128797844252046, 0.9935451961795289, 0.7019559369277301, 1.312363967111144, 0.3411607135301876, 0.04851054155333997, 0.29122312510597753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella03,z,0,-0.004715694586195705, 0.7002897501646084, 0.8058725600911877, 0.6147919432132505, 0.06987700951067016, 0.6906377302872035, 0.6905606037740089, 0.5885517892946086, 0.14999514964868826, 0.691920333101586, 0.9279768613300332, 0.6337277016458176, 1.3417928335293412, 0.36143118434240906, 0.10730877910608795, 0.27769998981933103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella03,z,0,-0.014683362333145078, 0.6605306820122837, 0.7772868816484613, 0.5995507602414005, 0.07212669994530456, 0.6815664125537558, 0.6870326034822994, 0.5790047510987911, 0.16501144155473635, 0.7280610100330893, 0.9276837484512976, 0.6317923967836907, 1.3626642916425524, 0.37976281395339057, 0.06893706431889979, 0.25532586270531005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella03,z,0,-0.013170612777917772, 0.6713573910806487, 0.7748957836094602, 0.6155874674115381, 0.06309582837382618, 0.6919277262634427, 0.6888923729823572, 0.5876860254451517, 0.15816646618252733, 0.7127372022075109, 0.9332176715864602, 0.6398535678779678, 1.3400551851628573, 0.36309056636976544, 0.07741847738442709, 0.26535372325523565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella03,z,0,-0.011303715251007127, 0.6788239061042762, 0.8025082952105702, 0.6257191518931048, 0.0719865955800381, 0.6915952140845922, 0.6921957331692916, 0.5917581061404197, 0.15035550982625157, 0.6981702759340839, 0.9263462928792912, 0.6366308211036664, 1.330028344947388, 0.3631024373270045, 0.07790076905555554, 0.2924503285332586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella03,z,0,-0.023906798448537093, 0.6893229519805633, 0.7638470322720717, 0.5978717780328912, 0.073905419882694, 0.6705409526418069, 0.6862024448766048, 0.5705699994149918, 0.14946582975488676, 0.7046055768121725, 0.9069131994014962, 0.6305500130237921, 1.3435033275556234, 0.36585619265115626, 0.12966399697027597, 0.27217436130573924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella03,z,0,-0.02238962753099083, 0.6563406803262719, 0.7630460713025868, 0.613908240889203, 0.06410507046174474, 0.6945164678444558, 0.6664196147316199, 0.5577102917630787, 0.16406679434256105, 0.736606917419816, 0.9365110688977061, 0.632993394898763, 1.3519353477715226, 0.3688826544391759, 0.06892984305256808, 0.22073092279501666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella03,z,0,-0.016915841094325458, 0.6524957237313035, 0.7461842403144952, 0.5845697599724882, 0.060512947835352104, 0.6903537589487269, 0.643196777650196, 0.519403021255584, 0.17078061409946116, 0.7624175861704312, 0.9275210443158743, 0.6356528344038369, 1.3804819023975625, 0.3026943726267989, 0.11988543760919462, 0.21713473559673901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella03,z,0,-0.024791274935127266, 0.723208813639044, 0.8456466446041242, 0.6572966224099035, 0.0764350719422123, 0.7270926960479147, 0.7766038440254968, 0.650400236229993, 0.14835885193075543, 0.7352860077283397, 1.0167541521502186, 0.745206255678007, 1.3008792124182664, 0.30875191006826175, 0.007133527078318978, 0.29593141325525857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella04,x,0,-0.022887396258072405, 0.8298843403797267, 0.9314941716207187, 0.7441716226444974, 0.11036836774170379, 0.9211117046070317, 0.9081365417418543, 0.7725522112694707, 0.20791930097650752, 0.8821420649847909, 1.0469017801646943, 0.7118217436178802, 1.3866776952043558, 0.3645408468936053, 0.055768330207493735, 0.471604449722844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella04,x,0,-0.02604286742406309, 0.7957060762004586, 0.9320688185559263, 0.7687753661062673, 0.10191779380847671, 0.8993528912894504, 0.8948445200090958, 0.7417881961483822, 0.18380296075493247, 0.8692247235433982, 1.0076191615269818, 0.6958900651666164, 1.4077548485821023, 0.34924774839749795, 0.07073295024941675, 0.48796723096531214,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella04,x,0,-0.06391730889875491, 0.75315708859436, 0.8594042275016792, 0.7446251658649731, 0.09766110675779581, 0.8443319040914166, 0.8414355622381096, 0.7430545213550468, 0.16321088647089452, 0.8168261797941067, 0.9885441243719666, 0.6872809851507573, 1.3837896378291215, 0.36187227048262904, 0.19996694938989285, 0.4411180540143005,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella04,x,0,-0.06760999269900145, 0.7185728743078266, 0.8416372358578302, 0.7348326367064246, 0.08502491265165571, 0.8288622851535785, 0.8042474267682974, 0.7351872732671415, 0.15067897739370856, 0.7774034481752214, 0.9648122694425499, 0.6668905419043871, 1.367161175283935, 0.36647965283877304, 0.24759692062511213, 0.4659743948172611,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella04,x,0,-0.06430174678181036, 0.7171074733266232, 0.846990896459666, 0.7231693623059098, 0.07918481398274801, 0.8265715349769799, 0.8155308797675307, 0.7324866126123387, 0.15937620830467736, 0.7725701810901174, 0.9881665820273557, 0.7004379882778902, 1.3912512628566014, 0.38027102101292415, 0.24558960833935642, 0.4685509700411076,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella04,x,0,-0.06412824784953954, 0.7068251167221791, 0.8378233204807979, 0.7462875846933599, 0.0828307468267305, 0.8136245903238364, 0.8020536450077034, 0.719991874759769, 0.14502845587711471, 0.7741763623824363, 0.9554378432930704, 0.6288057397063298, 1.3986118739836222, 0.38304630949840324, 0.2590650473873401, 0.48263963828310513,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella04,x,0,-0.06278931768677853, 0.7020908217725492, 0.823181120066742, 0.6723861456703182, 0.07943051299331044, 0.8020843810854021, 0.7936635023435569, 0.6864415596438527, 0.15451391018721777, 0.7599232766285265, 0.9733152186853726, 0.6405660588762979, 1.3826246691553552, 0.3735564956334102, 0.26860456379797015, 0.48152809945356034,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella04,x,0,-0.07461246045696843, 0.708960073459563, 0.8378831789508416, 0.7313394007290567, 0.08639655672566235, 0.8208522252835391, 0.8272401404850598, 0.7374089626350088, 0.17362785064546638, 0.7949595316944194, 0.99352535980822, 0.6721868545245079, 1.36580341612317, 0.36216196626526875, 0.27201132261282257, 0.47913863684285835,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella04,x,0,-0.03293896881337608, 0.8252353141239672, 0.9470421782281577, 0.7775086884773931, 0.09468718175834007, 0.9121524184622786, 0.9073695339800091, 0.7997098449673044, 0.17010387522357664, 0.8708603456586949, 1.0404761391733444, 0.7409446178293729, 1.4169938073495632, 0.34880185441237155, 0.062440776655550714, 0.46389694954892163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella04,x,0,-0.02586185693027434, 0.7721918665021744, 0.9155214558283166, 0.7457320052281333, 0.09061416717466683, 0.8933113150672459, 0.8606190814060155, 0.7467774228725046, 0.17292621114277157, 0.8527324755296152, 1.0006774020568938, 0.70428091862794, 1.427778342428138, 0.3716105272965774, 0.15259427118704127, 0.4673798451688057,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella04,z,0,-0.06317839684671517, 0.7604143263234224, 0.9182316558193019, 0.7505866780920046, 0.09157992772572998, 0.8662654169385202, 0.8462543968587111, 0.6857485467039943, 0.1574288394434013, 0.9193661763844205, 1.0941958187876046, 0.7820577984287045, 1.3467353619251397, 0.3750432070196736, 0.21902008499715955, 0.4210848968855999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella04,z,0,-0.04774672167369177, 0.7204714062208075, 0.850705412333699, 0.6538541208634857, 0.10007305549988672, 0.8101837133065287, 0.8091749402639312, 0.6505210139697998, 0.1730222786855651, 0.8451914910835077, 0.9870316796190486, 0.703168622718281, 1.3615593596184592, 0.3511293994144406, 0.07658818990946746, 0.2857888653465099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella04,z,0,-0.038850136795986694, 0.7236865455582688, 0.8507303037849534, 0.6490902221268249, 0.09958991626173705, 0.8059312408887349, 0.7962397466645479, 0.6359120981462418, 0.1790744819988862, 0.8260840431132018, 0.9702267778645063, 0.6617247856218157, 1.3748576535535657, 0.34262275807471493, 0.11890919303795026, 0.266875512628055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella04,z,0,-0.051184777755955854, 0.7351417970995334, 0.8445682975673465, 0.6329732786728463, 0.09923163889933018, 0.7893875177881806, 0.8172719177703717, 0.6538264503667465, 0.16514787174732004, 0.8264924900306112, 0.9668799410721187, 0.6615576730173375, 1.3544716296365056, 0.31205340505138335, 0.14758938660090928, 0.28841442335286416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella04,z,0,-0.03816692242540278, 0.7211606699247166, 0.8472152987226343, 0.6476226164443726, 0.10766221530369852, 0.7896825022432277, 0.8129534363705442, 0.6528186440653314, 0.1779889649227761, 0.828791984167544, 0.9617655955965101, 0.6542967061521259, 1.35075956686511, 0.31150515001487766, 0.14717882302114405, 0.25429057517856024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella04,z,0,-0.048148332137452475, 0.7240960153322739, 0.8484925504377667, 0.6535968430049627, 0.09882651003009432, 0.793927932410557, 0.8158610770253312, 0.654821124834994, 0.1648429446450087, 0.8270797535584441, 0.9692118010602486, 0.6626878546827006, 1.3434160058565532, 0.3113749006206532, 0.14802435250096133, 0.2638813162845517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella04,z,0,-0.027739541046904875, 0.7353514447639751, 0.8584268231594046, 0.6693744811399713, 0.1052108852017971, 0.8095046884524699, 0.8250135289573652, 0.6516539220315032, 0.1697905772364729, 0.8302688216347403, 0.9717385904631877, 0.6797094868069217, 1.3529168246647019, 0.3040914107284022, 0.08951280903193483, 0.25185565339271737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella04,z,0,-0.01123492566164435, 0.7085612273615275, 0.8681281477829754, 0.671851779750786, 0.08899577052571929, 0.7960379662905422, 0.8010488165734925, 0.6418533518406602, 0.1721961256824777, 0.8199394731096893, 0.9585763689071725, 0.6578845413049397, 1.359149260038912, 0.31631719234492645, 0.13728790741433858, 0.24530643666128635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
