Nombre,Eje,Angulo,Joint0,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8,Joint9,Joint10,Joint11,Joint12,Joint13,Joint14,Joint15,ts0,ts1,ts2,ts3,ts4,ts5,ts6,ts7,ts8,ts9,ts10,ts11,ts12,ts13,ts14,ts15,ts16,ts17,ts18,ts19,ts20,ts21,ts22,ts23,ts24,ts25,ts26,ts27,ts28,ts29,ts30,ts31,ts32,ts33,ts34,ts35,ts36,ts37,ts38,ts39,ts40,ts41,ts42,ts43,ts44,ts45,ts46,ts47,ts48,ts49,ts50,ts51,ts52,ts53,ts54,ts55,ts56,ts57,ts58,ts59,ts60,ts61,ts62,ts63,ts64,ts65,ts66,ts67,ts68,ts69,ts70,ts71,ts72,ts73,ts74,ts75,ts76,ts77,ts78,ts79,ts80,ts81,ts82,ts83,etiqueta
Botella01,-z,0,-0.014382779905181418, 0.611562286751882, 0.8277671768598098, 0.7281284156830774, 0.06372826531971827, 0.6514147307250683, 0.8209863654708565, 0.6809790681455287, 0.15864441943767385, 0.8666929297206989, 1.006387832152412, 0.6715403443472273, 1.299692656680396, 0.3799466813369275, 0.09326933910305771, 0.21548212864125382,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella01,-z,30,0.06475565787200316, 0.6842268835651509, 0.8332621060240999, 0.6923438285260423, 0.06920340840080665, 0.6327198401440434, 0.7924925233762239, 0.6309709839682167, 0.1441170953173892, 0.7569818654012644, 0.939437798242374, 0.639722606375748, 1.319140158316095, 0.35937007009402816, 0.13636216251672872, 0.23233345486958043,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella01,-z,60,0.01373870240839951, 0.6689348621434017, 0.8410014109497422, 0.670559852817898, 0.05920040536768973, 0.6282714052839347, 0.7741677165001153, 0.6322787315536702, 0.142623955076908, 0.7715630775086524, 0.9679071269394954, 0.6563377131311169, 1.3009047462810532, 0.37373723834614525, 0.12430943959351294, 0.2539019165944319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella01,-z,90,-0.0021766606990452743, 0.5211902596072977, 0.7730998890343749, 0.7078468468479084, 0.048559542225002084, 0.5679321196769432, 0.7807901513643999, 0.6780234387703815, 0.17538515449124725, 0.7914532459648997, 1.0010858819223, 0.672122494799366, 1.2783180222155428, 0.4355476984566082, 0.19763982923349227, 0.2185832482557547,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella01,-z,0,-0.06987051198424049, 0.5060103052649324, 0.7384976095540947, 0.7105579270458975, 0.025995447944818725, 0.5510547617209014, 0.804018046839774, 0.7193461445149565, 0.17113137497493758, 0.8460670827859752, 1.0487940349551361, 0.722874724527695, 1.248868496576028, 0.3957919633984768, 0.2331790146677095, 0.25307877520755084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botella02,x,45,-0.08514120761306954, 0.6946480616358433, 0.8899747445672037, 0.7658873837758828, 0.09235812179500916, 0.8449818623557882, 0.801478233518178, 0.7196249015814002, 0.14766931215394674, 0.7753933672250087, 1.0395742684275167, 0.7692417913322609, 1.4025754475635714, 0.3986089293358097, 0.3090515002880031, 0.4285689949359643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella02,x,90,-0.12076010809233884, 0.6525092555643619, 0.8531747769365556, 0.7491264487001426, 0.08515049691134129, 0.7934881974350975, 0.8051015549320972, 0.7232545987364875, 0.14376113119040485, 0.7738451678175482, 1.0499195137680435, 0.8198584604438013, 1.3176788213917034, 0.3659333040839207, 0.29693199678749127, 0.4717270955917693,0,4,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella02,x,45,-0.07112200550257954, 0.6543612952866564, 0.8039454378144902, 0.6618839845459092, 0.08119113068885783, 0.7563651327569507, 0.770497015406753, 0.6644885314581077, 0.14754338263140374, 0.725114686219626, 0.9361909729172742, 0.5860435289055907, 1.369425131794085, 0.379110897078794, 0.27808982043293745, 0.42527228414257723,0,0,7,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella02,x,90,-0.1114263170371162, 0.6592973027351623, 0.8925561715050668, 0.7687142855389973, 0.08670776756657, 0.830772985384319, 0.8319790003846329, 0.7210710862954339, 0.14589625461783506, 0.8284923141089564, 1.0232682725786453, 0.761110073484372, 1.3214990823944968, 0.3654997387212393, 0.2073467229240124, 0.45134725859811087,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella02,x,0,-0.06208065289335525, 0.733856094574707, 0.8705976855262025, 0.7549521217696401, 0.0897533172238232, 0.8848760161343785, 0.8360428540844405, 0.7260273837212143, 0.14582107569165154, 0.8654564956043754, 1.0131088487084705, 0.7244697931860318, 1.3845231946253265, 0.3640191869993403, 0.2189930052357465, 0.40852233675652627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella02,z,0,-0.03728840199395167, 0.6721666126955352, 0.9298343879265778, 0.7668392184901295, 0.08605531314097221, 0.7892476638166281, 0.7770360399649292, 0.6702841190911956, 0.09679671575785817, 0.8780572391472615, 1.1109109133888286, 0.8231479337063927, 1.3208800537155687, 0.331529834263253, 0.2855613303698804, 0.35972917812447885,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella02,z,45,-0.05800111757856007, 0.668766728949671, 0.8488990986931118, 0.6870668084137086, 0.0697103391596237, 0.7823069783718533, 0.7942196307270506, 0.7327932439846694, 0.14825227849509448, 0.934050339174142, 1.1391177963722086, 0.8405238459204223, 1.3020844440624308, 0.31496134968342826, 0.2639379667158847, 0.36995668985601216,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella02,z,90,0.006171803199259197, 0.7129158376943578, 0.8717316980263397, 0.698157035233918, 0.04604433849083209, 0.5241369357883228, 0.6289908548068796, 0.6045262983065811, 0.15141094533852137, 0.7979494865905815, 1.051470102518853, 0.7510815475406818, 1.3522170550465717, 0.34690471332397277, 0.23433638029135012, 0.22333564450494053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella02,z,0,-0.055248552835466175, 0.6769300743005834, 0.9034612670446641, 0.7579531474100775, 0.08961057766690315, 0.7957421707754787, 0.7763650300817799, 0.663919795532841, 0.13530162333484586, 0.8516138660766956, 1.1089236318517275, 0.8293032857512002, 1.3206239127261759, 0.3467919886984282, 0.2713027248347672, 0.3627623656006107,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella02,z,45,-0.05894465872676975, 0.6552112834509929, 0.878460365132358, 0.7051780922173866, 0.06490553017934242, 0.766604609189669, 0.7931418003157575, 0.7252865886847704, 0.1462119693975692, 0.9260190413415764, 1.1351205210934805, 0.8265364805135454, 1.3039563058000607, 0.31841533304996666, 0.26799321911386326, 0.3633329636390006,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella02,z,90,-0.015549952929463677, 0.7486575854735859, 0.8949471024815425, 0.7096351475368426, 0.10687366654636667, 0.6218978667141715, 0.7382303876153005, 0.6079578183578456, 0.0824304991371452, 0.7749672580196363, 1.1374749631742507, 0.8399116798257513, 1.322902163676666, 0.32504418724877215, 0.23126063803238311, 0.23431930302964565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella02,z,90,0.0521468746406079, 0.7283130438218117, 0.8916127367439736, 0.6992112187872186, 0.055917553296299244, 0.47874532056484276, 0.655437926043059, 0.562346447395533, 0.1562383164425292, 0.6877065714106835, 0.9120539008079032, 0.6496870999812191, 1.372831486644118, 0.36213620395159, 0.24868100664181894, 0.23575082927493496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella02,z,0,-0.01705488378992524, 0.6668455343099207, 0.9043003477213227, 0.7463410428315167, 0.08891136445086734, 0.7851337584021335, 0.7940054475231357, 0.6850423619603672, 0.15492256163006868, 0.868964283149884, 1.107094781289104, 0.8175617043322676, 1.3283928197229937, 0.34484753421526565, 0.265282024674311, 0.3550409751495668,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella02,x,0,-0.07061662863838541, 0.7489016588497532, 0.8148606014520205, 0.6266181952880656, 0.08607026761703757, 0.8506192818672236, 0.823237691247766, 0.6581272892561152, 0.15043497991363589, 0.8533926648087594, 0.9598287706822924, 0.6320066493713634, 1.3999223881523946, 0.3280536992114637, 0.2824065881874805, 0.633848208679101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Botella02,x,45,-0.11965609866968031, 0.7101382921164587, 0.8786481675814252, 0.7474739400354727, 0.08647477173743201, 0.8535204413257946, 0.8515310559507634, 0.7314913115032243, 0.14847458396520194, 0.8610893722362342, 1.0683103877416942, 0.7945166423405439, 1.3643676412255048, 0.35043629851963476, 0.3112288793566759, 0.4813645899167606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Caja01,x,0,-0.12619062043408935, 0.6907379484585269, 0.8338369347779826, 0.7060102501661156, 0.0893378886772689, 0.8253650828546368, 0.8271003174338596, 0.7064541861552581, 0.1556040500338297, 0.8636550719131272, 1.0464317717890883, 0.7740262764031554, 1.3219587455992814, 0.3636118641894469, 0.21735314361072616, 0.3070878120677492,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Caja01,x,45,-0.04598894683703937, 0.5403844762050011, 0.791447000056945, 0.7420156307346009, 0.00933560688140757, 0.47204750087763403, 0.7371978912542332, 0.7271973052937896, 0.14444723407122434, 0.690996011112307, 0.9040222350209952, 0.6192902970809557, 1.3594430401306976, 0.23562718281772638, 0.23969849309733376, 0.26277067471430315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Caja01,x,90,-0.018399144194869658, 0.42683406124717815, 0.6784168984432131, 0.6705849897714068, 0.005391933011467674, 0.3148080235636518, 0.31582234329316045, 0.1997183202562787, 0.18570983962694107, 0.9496745212937316, 1.1201006699678402, 0.7992453480039423, 1.3880704075158095, 0.3225050480486425, 0.26289455576898973, 0.31488917789388476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Caja01,x,90,-0.02583883952717505, 0.3719099075108419, 0.35188132090057156, 0.3392507110053865, 0.015609284670318184, 0.3807579987508355, 0.40229976024544306, 0.5175902464486537, 0.22402793655011205, 0.9794628018144472, 1.124399007297117, 0.7954186230219541, 1.3759767688455644, 0.29732625188234163, 0.09538301957885482, 0.09895437776238197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Caja01,x,90,-0.020710412783939074, 0.46405682386730723, 0.6975852639344661, 0.7547805029099413, 0.00970899366157479, 0.3775952464004249, 0.3640296340075817, 0.42436248437121843, 0.19356157773482835, 0.9951043030415577, 1.1549986669782266, 0.8179529851146006, 1.3442632209023422, 0.3402562563215048, 0.15004462456715137, 0.16672028615489726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Caja01,x,90,0.0016078117741030891, 0.46435444906135753, 0.685646305012908, 0.7459690994766622, 0.026459471092953983, 0.37037136647577384, 0.35677486603486885, 0.47570696781873023, 0.09948408099457433, 0.5040030278302946, 0.6796112483634404, 0.5019372980062993, 1.3422316586822765, 0.36622128985512076, 0.14599668565248267, 0.1719967863248836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Caja01,x,90,0.015872373112706072, 0.46663677136395876, 0.635183604880252, 0.7316916987112221, 0.017342427577874384, 0.34135654595261805, 0.36145036053731516, 0.4081175161178882, 0.10318632102679173, 0.48821740974197897, 0.7210593673770858, 0.39785068532813955, 1.3291525804463258, 0.3706349240332997, 0.17396658248310526, 0.2258407031236009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Caja01,x,45,0.06689303344447843, 0.8117621850309797, 0.904393749099623, 0.7313680089036938, 0.05103855067779606, 0.41489623522106345, 0.6657218583471312, 0.767835421809543, 0.07014684070068623, 0.49722955121620926, 0.9229503212299961, 0.7664393606811607, 1.2471393619677256, 0.2881127583729781, 0.1303331609954177, 0.20146327590806096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
